sku_id,date,units_sold,month,day_of_week,is_weekend
SKU_BEAUTY_002,2024-06-23,4,6,Sunday,1
SKU_BEAUTY_003,2024-06-23,6,6,Sunday,1
SKU_BEAUTY_004,2024-06-23,3,6,Sunday,1
SKU_SPORTS_001,2024-06-23,4,6,Sunday,1
SKU_SPORTS_002,2024-06-23,5,6,Sunday,1
SKU_SPORTS_003,2024-06-23,2,6,Sunday,1
SKU_SPORTS_004,2024-06-23,2,6,Sunday,1
SKU_ELEC_001,2024-06-24,6,6,Monday,0
SKU_ELEC_002,2024-06-24,4,6,Monday,0
SKU_ELEC_003,2024-06-24,0,6,Monday,0
SKU_ELEC_004,2024-06-24,9,6,Monday,0
SKU_FASH_001,2024-06-24,6,6,Monday,0
SKU_FASH_002,2024-06-24,3,6,Monday,0
SKU_FASH_003,2024-06-24,3,6,Monday,0
SKU_FASH_004,2024-06-24,1,6,Monday,0
SKU_HOME_001,2024-06-24,0,6,Monday,0
SKU_HOME_002,2024-06-24,2,6,Monday,0
SKU_HOME_003,2024-06-24,1,6,Monday,0
SKU_HOME_004,2024-06-24,1,6,Monday,0
SKU_BEAUTY_001,2024-06-24,6,6,Monday,0
SKU_BEAUTY_002,2024-06-24,3,6,Monday,0
SKU_BEAUTY_003,2024-06-24,8,6,Monday,0
SKU_BEAUTY_004,2024-06-24,3,6,Monday,0
SKU_SPORTS_001,2024-06-24,3,6,Monday,0
SKU_SPORTS_002,2024-06-24,4,6,Monday,0
SKU_SPORTS_003,2024-06-24,2,6,Monday,0
SKU_SPORTS_004,2024-06-24,2,6,Monday,0
SKU_ELEC_001,2024-06-25,7,6,Tuesday,0
SKU_ELEC_002,2024-06-25,4,6,Tuesday,0
SKU_ELEC_003,2024-06-25,4,6,Tuesday,0
SKU_ELEC_004,2024-06-25,7,6,Tuesday,0
SKU_FASH_001,2024-06-25,6,6,Tuesday,0
SKU_FASH_002,2024-06-25,3,6,Tuesday,0
SKU_FASH_003,2024-06-25,3,6,Tuesday,0
SKU_FASH_004,2024-06-25,1,6,Tuesday,0
SKU_HOME_001,2024-06-25,6,6,Tuesday,0
SKU_HOME_002,2024-06-25,2,6,Tuesday,0
SKU_HOME_003,2024-06-25,1,6,Tuesday,0
SKU_HOME_004,2024-06-25,1,6,Tuesday,0
SKU_BEAUTY_001,2024-06-25,8,6,Tuesday,0
SKU_BEAUTY_002,2024-06-25,4,6,Tuesday,0
SKU_BEAUTY_003,2024-06-25,6,6,Tuesday,0
SKU_BEAUTY_004,2024-06-25,3,6,Tuesday,0
SKU_SPORTS_001,2024-06-25,4,6,Tuesday,0
SKU_SPORTS_002,2024-06-25,4,6,Tuesday,0
SKU_SPORTS_003,2024-06-25,1,6,Tuesday,0
SKU_SPORTS_004,2024-06-25,2,6,Tuesday,0
SKU_ELEC_001,2024-06-26,7,6,Wednesday,0
SKU_ELEC_002,2024-06-26,4,6,Wednesday,0
SKU_ELEC_003,2024-06-26,4,6,Wednesday,0
SKU_ELEC_004,2024-06-26,9,6,Wednesday,0
SKU_FASH_001,2024-06-26,6,6,Wednesday,0
SKU_FASH_002,2024-06-26,3,6,Wednesday,0
SKU_FASH_003,2024-06-26,3,6,Wednesday,0
SKU_FASH_004,2024-06-26,1,6,Wednesday,0
SKU_HOME_001,2024-06-26,6,6,Wednesday,0
SKU_HOME_002,2024-06-26,2,6,Wednesday,0
SKU_HOME_003,2024-06-26,1,6,Wednesday,0
SKU_HOME_004,2024-06-26,1,6,Wednesday,0
SKU_BEAUTY_001,2024-06-26,6,6,Wednesday,0
SKU_BEAUTY_002,2024-06-26,4,6,Wednesday,0
SKU_BEAUTY_003,2024-06-26,7,6,Wednesday,0
SKU_BEAUTY_004,2024-06-26,3,6,Wednesday,0
SKU_SPORTS_001,2024-06-26,3,6,Wednesday,0
SKU_SPORTS_002,2024-06-26,5,6,Wednesday,0
SKU_SPORTS_003,2024-06-26,1,6,Wednesday,0
SKU_SPORTS_004,2024-06-26,2,6,Wednesday,0
SKU_ELEC_001,2024-06-27,6,6,Thursday,0
SKU_ELEC_002,2024-06-27,4,6,Thursday,0
SKU_ELEC_003,2024-06-27,5,6,Thursday,0
SKU_ELEC_004,2024-06-27,7,6,Thursday,0
SKU_FASH_001,2024-06-27,6,6,Thursday,0
SKU_FASH_002,2024-06-27,3,6,Thursday,0
SKU_FASH_003,2024-06-27,3,6,Thursday,0
SKU_FASH_004,2024-06-27,1,6,Thursday,0
SKU_HOME_001,2024-06-27,5,6,Thursday,0
SKU_HOME_002,2024-06-27,2,6,Thursday,0
SKU_HOME_003,2024-06-27,1,6,Thursday,0
SKU_HOME_004,2024-06-27,1,6,Thursday,0
SKU_BEAUTY_001,2024-06-27,8,6,Thursday,0
SKU_BEAUTY_002,2024-06-27,5,6,Thursday,0
SKU_BEAUTY_003,2024-06-27,8,6,Thursday,0
SKU_BEAUTY_004,2024-06-27,2,6,Thursday,0
SKU_SPORTS_001,2024-06-27,2,6,Thursday,0
SKU_SPORTS_002,2024-06-27,4,6,Thursday,0
SKU_SPORTS_003,2024-06-27,1,6,Thursday,0
SKU_SPORTS_004,2024-06-27,2,6,Thursday,0
SKU_ELEC_001,2024-06-28,7,6,Friday,0
SKU_ELEC_002,2024-06-28,3,6,Friday,0
SKU_ELEC_003,2024-06-28,0,6,Friday,0
SKU_ELEC_004,2024-06-28,9,6,Friday,0
SKU_FASH_001,2024-06-28,6,6,Friday,0
SKU_FASH_002,2024-06-28,3,6,Friday,0
SKU_FASH_003,2024-06-28,3,6,Friday,0
SKU_FASH_004,2024-06-28,1,6,Friday,0
SKU_HOME_001,2024-06-28,0,6,Friday,0
SKU_HOME_002,2024-06-28,2,6,Friday,0
SKU_HOME_003,2024-06-28,1,6,Friday,0
SKU_HOME_004,2024-06-28,0,6,Friday,0
SKU_BEAUTY_001,2024-06-28,7,6,Friday,0
SKU_BEAUTY_002,2024-06-28,4,6,Friday,0
SKU_BEAUTY_003,2024-06-28,6,6,Friday,0
SKU_BEAUTY_004,2024-06-28,2,6,Friday,0
SKU_SPORTS_001,2024-06-28,0,6,Friday,0
SKU_SPORTS_002,2024-06-28,4,6,Friday,0
SKU_SPORTS_003,2024-06-28,1,6,Friday,0
SKU_SPORTS_004,2024-06-28,2,6,Friday,0
SKU_ELEC_001,2024-06-29,8,6,Saturday,1
SKU_ELEC_002,2024-06-29,4,6,Saturday,1
SKU_ELEC_003,2024-06-29,4,6,Saturday,1
SKU_ELEC_004,2024-06-29,10,6,Saturday,1
SKU_FASH_001,2024-06-29,10,6,Saturday,1
SKU_FASH_002,2024-06-29,4,6,Saturday,1
SKU_FASH_003,2024-06-29,3,6,Saturday,1
SKU_FASH_004,2024-06-29,1,6,Saturday,1
SKU_HOME_001,2024-06-29,6,6,Saturday,1
SKU_HOME_002,2024-06-29,2,6,Saturday,1
SKU_HOME_003,2024-06-29,1,6,Saturday,1
SKU_HOME_004,2024-06-29,1,6,Saturday,1
SKU_BEAUTY_001,2024-06-29,7,6,Saturday,1
SKU_BEAUTY_002,2024-06-29,6,6,Saturday,1
SKU_BEAUTY_003,2024-06-29,0,6,Saturday,1
SKU_BEAUTY_004,2024-06-29,4,6,Saturday,1
SKU_SPORTS_001,2024-06-29,3,6,Saturday,1
SKU_SPORTS_002,2024-06-29,4,6,Saturday,1
SKU_SPORTS_003,2024-06-29,1,6,Saturday,1
SKU_SPORTS_004,2024-06-29,2,6,Saturday,1
SKU_ELEC_001,2024-06-30,6,6,Sunday,1
SKU_ELEC_002,2024-06-30,5,6,Sunday,1
SKU_ELEC_003,2024-06-30,4,6,Sunday,1
SKU_ELEC_004,2024-06-30,8,6,Sunday,1
SKU_FASH_001,2024-06-30,7,6,Sunday,1
SKU_FASH_002,2024-06-30,3,6,Sunday,1
SKU_FASH_003,2024-06-30,4,6,Sunday,1
SKU_FASH_004,2024-06-30,1,6,Sunday,1
SKU_HOME_001,2024-06-30,5,6,Sunday,1
SKU_HOME_002,2024-06-30,2,6,Sunday,1
SKU_HOME_003,2024-06-30,2,6,Sunday,1
SKU_HOME_004,2024-06-30,1,6,Sunday,1
SKU_BEAUTY_001,2024-06-30,8,6,Sunday,1
SKU_BEAUTY_002,2024-06-30,5,6,Sunday,1
SKU_BEAUTY_003,2024-06-30,8,6,Sunday,1
SKU_BEAUTY_004,2024-06-30,0,6,Sunday,1
SKU_SPORTS_001,2024-06-30,3,6,Sunday,1
SKU_SPORTS_002,2024-06-30,4,6,Sunday,1
SKU_SPORTS_003,2024-06-30,2,6,Sunday,1
SKU_SPORTS_004,2024-06-30,2,6,Sunday,1
SKU_ELEC_001,2024-07-01,6,7,Monday,0
SKU_ELEC_002,2024-07-01,4,7,Monday,0
SKU_ELEC_003,2024-07-01,2,7,Monday,0
SKU_ELEC_004,2024-07-01,8,7,Monday,0
SKU_FASH_001,2024-07-01,4,7,Monday,0
SKU_FASH_002,2024-07-01,3,7,Monday,0
SKU_FASH_003,2024-07-01,2,7,Monday,0
SKU_FASH_004,2024-07-01,2,7,Monday,0
SKU_HOME_001,2024-07-01,3,7,Monday,0
SKU_HOME_002,2024-07-01,2,7,Monday,0
SKU_HOME_003,2024-07-01,2,7,Monday,0
SKU_HOME_004,2024-07-01,2,7,Monday,0
SKU_BEAUTY_001,2024-07-01,5,7,Monday,0
SKU_BEAUTY_002,2024-07-01,5,7,Monday,0
SKU_BEAUTY_003,2024-07-01,4,7,Monday,0
SKU_BEAUTY_004,2024-07-01,0,7,Monday,0
SKU_SPORTS_001,2024-07-01,3,7,Monday,0
SKU_SPORTS_002,2024-07-01,3,7,Monday,0
SKU_SPORTS_003,2024-07-01,1,7,Monday,0
SKU_SPORTS_004,2024-07-01,2,7,Monday,0
SKU_ELEC_001,2024-07-02,4,7,Tuesday,0
SKU_ELEC_002,2024-07-02,4,7,Tuesday,0
SKU_ELEC_003,2024-07-02,2,7,Tuesday,0
SKU_ELEC_004,2024-07-02,8,7,Tuesday,0
SKU_FASH_001,2024-07-02,3,7,Tuesday,0
SKU_FASH_002,2024-07-02,3,7,Tuesday,0
SKU_FASH_003,2024-07-02,2,7,Tuesday,0
SKU_FASH_004,2024-07-02,2,7,Tuesday,0
SKU_HOME_001,2024-07-02,3,7,Tuesday,0
SKU_HOME_002,2024-07-02,2,7,Tuesday,0
SKU_HOME_003,2024-07-02,2,7,Tuesday,0
SKU_HOME_004,2024-07-02,1,7,Tuesday,0
SKU_BEAUTY_001,2024-07-02,4,7,Tuesday,0
SKU_BEAUTY_002,2024-07-02,5,7,Tuesday,0
SKU_BEAUTY_003,2024-07-02,4,7,Tuesday,0
SKU_BEAUTY_004,2024-07-02,2,7,Tuesday,0
SKU_SPORTS_001,2024-07-02,2,7,Tuesday,0
SKU_SPORTS_002,2024-07-02,3,7,Tuesday,0
SKU_SPORTS_003,2024-07-02,1,7,Tuesday,0
SKU_SPORTS_004,2024-07-02,2,7,Tuesday,0
SKU_ELEC_001,2024-07-03,6,7,Wednesday,0
SKU_ELEC_002,2024-07-03,3,7,Wednesday,0
SKU_ELEC_003,2024-07-03,2,7,Wednesday,0
SKU_ELEC_004,2024-07-03,7,7,Wednesday,0
SKU_FASH_001,2024-07-03,4,7,Wednesday,0
SKU_FASH_002,2024-07-03,3,7,Wednesday,0
SKU_FASH_003,2024-07-03,2,7,Wednesday,0
SKU_FASH_004,2024-07-03,2,7,Wednesday,0
SKU_HOME_001,2024-07-03,3,7,Wednesday,0
SKU_HOME_002,2024-07-03,2,7,Wednesday,0
SKU_HOME_003,2024-07-03,2,7,Wednesday,0
SKU_HOME_004,2024-07-03,2,7,Wednesday,0
SKU_BEAUTY_001,2024-07-03,4,7,Wednesday,0
SKU_BEAUTY_002,2024-07-03,6,7,Wednesday,0
SKU_BEAUTY_003,2024-07-03,4,7,Wednesday,0
SKU_BEAUTY_004,2024-07-03,0,7,Wednesday,0
SKU_SPORTS_001,2024-07-03,3,7,Wednesday,0
SKU_SPORTS_002,2024-07-03,3,7,Wednesday,0
SKU_SPORTS_003,2024-07-03,0,7,Wednesday,0
SKU_SPORTS_004,2024-07-03,2,7,Wednesday,0
SKU_ELEC_001,2024-07-04,5,7,Thursday,0
SKU_ELEC_002,2024-07-04,4,7,Thursday,0
SKU_ELEC_003,2024-07-04,2,7,Thursday,0
SKU_ELEC_004,2024-07-04,7,7,Thursday,0
SKU_FASH_001,2024-07-04,4,7,Thursday,0
SKU_FASH_002,2024-07-04,2,7,Thursday,0
SKU_FASH_003,2024-07-04,3,7,Thursday,0
SKU_FASH_004,2024-07-04,2,7,Thursday,0
SKU_HOME_001,2024-07-04,3,7,Thursday,0
SKU_HOME_002,2024-07-04,2,7,Thursday,0
SKU_HOME_003,2024-07-04,2,7,Thursday,0
SKU_HOME_004,2024-07-04,1,7,Thursday,0
SKU_BEAUTY_001,2024-07-04,4,7,Thursday,0
SKU_BEAUTY_002,2024-07-04,5,7,Thursday,0
SKU_BEAUTY_003,2024-07-04,4,7,Thursday,0
SKU_BEAUTY_004,2024-07-04,3,7,Thursday,0
SKU_SPORTS_001,2024-07-04,2,7,Thursday,0
SKU_SPORTS_002,2024-07-04,4,7,Thursday,0
SKU_SPORTS_003,2024-07-04,1,7,Thursday,0
SKU_SPORTS_004,2024-07-04,2,7,Thursday,0
SKU_ELEC_001,2024-07-05,5,7,Friday,0
SKU_ELEC_002,2024-07-05,4,7,Friday,0
SKU_ELEC_003,2024-07-05,2,7,Friday,0
SKU_ELEC_004,2024-07-05,7,7,Friday,0
SKU_FASH_001,2024-07-05,4,7,Friday,0
SKU_FASH_002,2024-07-05,2,7,Friday,0
SKU_FASH_003,2024-07-05,2,7,Friday,0
SKU_FASH_004,2024-07-05,2,7,Friday,0
SKU_HOME_001,2024-07-05,4,7,Friday,0
SKU_HOME_002,2024-07-05,2,7,Friday,0
SKU_HOME_003,2024-07-05,2,7,Friday,0
SKU_HOME_004,2024-07-05,1,7,Friday,0
SKU_BEAUTY_001,2024-07-05,0,7,Friday,0
SKU_BEAUTY_002,2024-07-05,6,7,Friday,0
SKU_BEAUTY_003,2024-07-05,5,7,Friday,0
SKU_BEAUTY_004,2024-07-05,3,7,Friday,0
SKU_SPORTS_001,2024-07-05,3,7,Friday,0
SKU_SPORTS_002,2024-07-05,4,7,Friday,0
SKU_SPORTS_003,2024-07-05,1,7,Friday,0
SKU_SPORTS_004,2024-07-05,2,7,Friday,0
SKU_ELEC_001,2024-07-06,7,7,Saturday,1
SKU_ELEC_002,2024-07-06,4,7,Saturday,1
SKU_ELEC_003,2024-07-06,3,7,Saturday,1
SKU_ELEC_004,2024-07-06,11,7,Saturday,1
SKU_FASH_001,2024-07-06,0,7,Saturday,1
SKU_FASH_002,2024-07-06,3,7,Saturday,1
SKU_FASH_003,2024-07-06,3,7,Saturday,1
SKU_FASH_004,2024-07-06,2,7,Saturday,1
SKU_HOME_001,2024-07-06,4,7,Saturday,1
SKU_HOME_002,2024-07-06,3,7,Saturday,1
SKU_HOME_003,2024-07-06,2,7,Saturday,1
SKU_HOME_004,2024-07-06,1,7,Saturday,1
SKU_BEAUTY_001,2024-07-06,5,7,Saturday,1
SKU_BEAUTY_002,2024-07-06,7,7,Saturday,1
SKU_BEAUTY_003,2024-07-06,5,7,Saturday,1
SKU_BEAUTY_004,2024-07-06,2,7,Saturday,1
SKU_SPORTS_001,2024-07-06,4,7,Saturday,1
SKU_SPORTS_002,2024-07-06,4,7,Saturday,1
SKU_SPORTS_003,2024-07-06,0,7,Saturday,1
SKU_SPORTS_004,2024-07-06,3,7,Saturday,1
SKU_ELEC_001,2024-07-07,7,7,Sunday,1
SKU_ELEC_002,2024-07-07,4,7,Sunday,1
SKU_ELEC_003,2024-07-07,3,7,Sunday,1
SKU_ELEC_004,2024-07-07,7,7,Sunday,1
SKU_FASH_001,2024-07-07,4,7,Sunday,1
SKU_FASH_002,2024-07-07,3,7,Sunday,1
SKU_FASH_003,2024-07-07,4,7,Sunday,1
SKU_FASH_004,2024-07-07,2,7,Sunday,1
SKU_HOME_001,2024-07-07,3,7,Sunday,1
SKU_HOME_002,2024-07-07,2,7,Sunday,1
SKU_HOME_003,2024-07-07,2,7,Sunday,1
SKU_HOME_004,2024-07-07,1,7,Sunday,1
SKU_BEAUTY_001,2024-07-07,5,7,Sunday,1
SKU_BEAUTY_002,2024-07-07,7,7,Sunday,1
SKU_BEAUTY_003,2024-07-07,5,7,Sunday,1
SKU_BEAUTY_004,2024-07-07,3,7,Sunday,1
SKU_SPORTS_001,2024-07-07,3,7,Sunday,1
SKU_SPORTS_002,2024-07-07,0,7,Sunday,1
SKU_SPORTS_003,2024-07-07,1,7,Sunday,1
SKU_SPORTS_004,2024-07-07,0,7,Sunday,1
SKU_ELEC_001,2024-07-08,6,7,Monday,0
SKU_ELEC_002,2024-07-08,4,7,Monday,0
SKU_ELEC_003,2024-07-08,2,7,Monday,0
SKU_ELEC_004,2024-07-08,8,7,Monday,0
SKU_FASH_001,2024-07-08,4,7,Monday,0
SKU_FASH_002,2024-07-08,2,7,Monday,0
SKU_FASH_003,2024-07-08,2,7,Monday,0
SKU_FASH_004,2024-07-08,2,7,Monday,0
SKU_HOME_001,2024-07-08,4,7,Monday,0
SKU_HOME_002,2024-07-08,2,7,Monday,0
SKU_HOME_003,2024-07-08,2,7,Monday,0
SKU_HOME_004,2024-07-08,2,7,Monday,0
SKU_BEAUTY_001,2024-07-08,4,7,Monday,0
SKU_BEAUTY_002,2024-07-08,6,7,Monday,0
SKU_BEAUTY_003,2024-07-08,5,7,Monday,0
SKU_BEAUTY_004,2024-07-08,3,7,Monday,0
SKU_SPORTS_001,2024-07-08,3,7,Monday,0
SKU_SPORTS_002,2024-07-08,4,7,Monday,0
SKU_SPORTS_003,2024-07-08,1,7,Monday,0
SKU_SPORTS_004,2024-07-08,2,7,Monday,0
SKU_ELEC_001,2024-07-09,6,7,Tuesday,0
SKU_ELEC_002,2024-07-09,4,7,Tuesday,0
SKU_ELEC_003,2024-07-09,2,7,Tuesday,0
SKU_ELEC_004,2024-07-09,8,7,Tuesday,0
SKU_FASH_001,2024-07-09,4,7,Tuesday,0
SKU_FASH_002,2024-07-09,2,7,Tuesday,0
SKU_FASH_003,2024-07-09,2,7,Tuesday,0
SKU_FASH_004,2024-07-09,2,7,Tuesday,0
SKU_HOME_001,2024-07-09,3,7,Tuesday,0
SKU_HOME_002,2024-07-09,2,7,Tuesday,0
SKU_HOME_003,2024-07-09,2,7,Tuesday,0
SKU_HOME_004,2024-07-09,1,7,Tuesday,0
SKU_BEAUTY_001,2024-07-09,0,7,Tuesday,0
SKU_BEAUTY_002,2024-07-09,6,7,Tuesday,0
SKU_BEAUTY_003,2024-07-09,4,7,Tuesday,0
SKU_BEAUTY_004,2024-07-09,2,7,Tuesday,0
SKU_SPORTS_001,2024-07-09,2,7,Tuesday,0
SKU_SPORTS_002,2024-07-09,3,7,Tuesday,0
SKU_SPORTS_003,2024-07-09,1,7,Tuesday,0
SKU_SPORTS_004,2024-07-09,2,7,Tuesday,0
SKU_ELEC_001,2024-07-10,6,7,Wednesday,0
SKU_ELEC_002,2024-07-10,3,7,Wednesday,0
SKU_ELEC_003,2024-07-10,3,7,Wednesday,0
SKU_ELEC_004,2024-07-10,6,7,Wednesday,0
SKU_FASH_001,2024-07-10,5,7,Wednesday,0
SKU_FASH_002,2024-07-10,3,7,Wednesday,0
SKU_FASH_003,2024-07-10,2,7,Wednesday,0
SKU_FASH_004,2024-07-10,2,7,Wednesday,0
SKU_HOME_001,2024-07-10,4,7,Wednesday,0
SKU_HOME_002,2024-07-10,2,7,Wednesday,0
SKU_HOME_003,2024-07-10,2,7,Wednesday,0
SKU_HOME_004,2024-07-10,1,7,Wednesday,0
SKU_BEAUTY_001,2024-07-10,4,7,Wednesday,0
SKU_BEAUTY_002,2024-07-10,5,7,Wednesday,0
SKU_BEAUTY_003,2024-07-10,4,7,Wednesday,0
SKU_BEAUTY_004,2024-07-10,2,7,Wednesday,0
SKU_SPORTS_001,2024-07-10,2,7,Wednesday,0
SKU_SPORTS_002,2024-07-10,3,7,Wednesday,0
SKU_SPORTS_003,2024-07-10,1,7,Wednesday,0
SKU_SPORTS_004,2024-07-10,2,7,Wednesday,0
SKU_ELEC_001,2024-07-11,6,7,Thursday,0
SKU_ELEC_002,2024-07-11,3,7,Thursday,0
SKU_ELEC_003,2024-07-11,3,7,Thursday,0
SKU_ELEC_004,2024-07-11,7,7,Thursday,0
SKU_FASH_001,2024-07-11,3,7,Thursday,0
SKU_FASH_002,2024-07-11,3,7,Thursday,0
SKU_FASH_003,2024-07-11,2,7,Thursday,0
SKU_FASH_004,2024-07-11,0,7,Thursday,0
SKU_HOME_001,2024-07-11,3,7,Thursday,0
SKU_HOME_002,2024-07-11,2,7,Thursday,0
SKU_HOME_003,2024-07-11,0,7,Thursday,0
SKU_HOME_004,2024-07-11,0,7,Thursday,0
SKU_BEAUTY_001,2024-07-11,5,7,Thursday,0
SKU_BEAUTY_002,2024-07-11,5,7,Thursday,0
SKU_BEAUTY_003,2024-07-11,3,7,Thursday,0
SKU_BEAUTY_004,2024-07-11,2,7,Thursday,0
SKU_SPORTS_001,2024-07-11,3,7,Thursday,0
SKU_SPORTS_002,2024-07-11,0,7,Thursday,0
SKU_SPORTS_003,2024-07-11,1,7,Thursday,0
SKU_SPORTS_004,2024-07-11,2,7,Thursday,0
SKU_ELEC_001,2024-07-12,4,7,Friday,0
SKU_ELEC_002,2024-07-12,4,7,Friday,0
SKU_ELEC_003,2024-07-12,2,7,Friday,0
SKU_ELEC_004,2024-07-12,8,7,Friday,0
SKU_FASH_001,2024-07-12,0,7,Friday,0
SKU_FASH_002,2024-07-12,2,7,Friday,0
SKU_FASH_003,2024-07-12,2,7,Friday,0
SKU_FASH_004,2024-07-12,2,7,Friday,0
SKU_HOME_001,2024-07-12,3,7,Friday,0
SKU_HOME_002,2024-07-12,2,7,Friday,0
SKU_HOME_003,2024-07-12,2,7,Friday,0
SKU_HOME_004,2024-07-12,1,7,Friday,0
SKU_BEAUTY_001,2024-07-12,4,7,Friday,0
SKU_BEAUTY_002,2024-07-12,7,7,Friday,0
SKU_BEAUTY_003,2024-07-12,4,7,Friday,0
SKU_BEAUTY_004,2024-07-12,2,7,Friday,0
SKU_SPORTS_001,2024-07-12,2,7,Friday,0
SKU_SPORTS_002,2024-07-12,3,7,Friday,0
SKU_SPORTS_003,2024-07-12,1,7,Friday,0
SKU_SPORTS_004,2024-07-12,2,7,Friday,0
SKU_ELEC_001,2024-07-13,7,7,Saturday,1
SKU_ELEC_002,2024-07-13,4,7,Saturday,1
SKU_ELEC_003,2024-07-13,3,7,Saturday,1
SKU_ELEC_004,2024-07-13,10,7,Saturday,1
SKU_FASH_001,2024-07-13,0,7,Saturday,1
SKU_FASH_002,2024-07-13,3,7,Saturday,1
SKU_FASH_003,2024-07-13,4,7,Saturday,1
SKU_FASH_004,2024-07-13,2,7,Saturday,1
SKU_HOME_001,2024-07-13,4,7,Saturday,1
SKU_HOME_002,2024-07-13,2,7,Saturday,1
SKU_HOME_003,2024-07-13,2,7,Saturday,1
SKU_HOME_004,2024-07-13,1,7,Saturday,1
SKU_BEAUTY_001,2024-07-13,5,7,Saturday,1
SKU_BEAUTY_002,2024-07-13,6,7,Saturday,1
SKU_BEAUTY_003,2024-07-13,0,7,Saturday,1
SKU_BEAUTY_004,2024-07-13,0,7,Saturday,1
SKU_SPORTS_001,2024-07-13,4,7,Saturday,1
SKU_SPORTS_002,2024-07-13,5,7,Saturday,1
SKU_SPORTS_003,2024-07-13,2,7,Saturday,1
SKU_SPORTS_004,2024-07-13,0,7,Saturday,1
SKU_ELEC_001,2024-07-14,5,7,Sunday,1
SKU_ELEC_002,2024-07-14,4,7,Sunday,1
SKU_ELEC_003,2024-07-14,2,7,Sunday,1
SKU_ELEC_004,2024-07-14,7,7,Sunday,1
SKU_FASH_001,2024-07-14,4,7,Sunday,1
SKU_FASH_002,2024-07-14,3,7,Sunday,1
SKU_FASH_003,2024-07-14,3,7,Sunday,1
SKU_FASH_004,2024-07-14,2,7,Sunday,1
SKU_HOME_001,2024-07-14,4,7,Sunday,1
SKU_HOME_002,2024-07-14,2,7,Sunday,1
SKU_HOME_003,2024-07-14,2,7,Sunday,1
SKU_HOME_004,2024-07-14,1,7,Sunday,1
SKU_BEAUTY_001,2024-07-14,4,7,Sunday,1
SKU_BEAUTY_002,2024-07-14,5,7,Sunday,1
SKU_BEAUTY_003,2024-07-14,4,7,Sunday,1
SKU_BEAUTY_004,2024-07-14,3,7,Sunday,1
SKU_SPORTS_001,2024-07-14,0,7,Sunday,1
SKU_SPORTS_002,2024-07-14,3,7,Sunday,1
SKU_SPORTS_003,2024-07-14,1,7,Sunday,1
SKU_SPORTS_004,2024-07-14,2,7,Sunday,1
SKU_ELEC_001,2024-07-15,6,7,Monday,0
SKU_ELEC_002,2024-07-15,3,7,Monday,0
SKU_ELEC_003,2024-07-15,3,7,Monday,0
SKU_ELEC_004,2024-07-15,9,7,Monday,0
SKU_FASH_001,2024-07-15,5,7,Monday,0
SKU_FASH_002,2024-07-15,3,7,Monday,0
SKU_FASH_003,2024-07-15,3,7,Monday,0
SKU_FASH_004,2024-07-15,2,7,Monday,0
SKU_HOME_001,2024-07-15,3,7,Monday,0
SKU_HOME_002,2024-07-15,2,7,Monday,0
SKU_HOME_003,2024-07-15,2,7,Monday,0
SKU_HOME_004,2024-07-15,2,7,Monday,0
SKU_BEAUTY_001,2024-07-15,4,7,Monday,0
SKU_BEAUTY_002,2024-07-15,6,7,Monday,0
SKU_BEAUTY_003,2024-07-15,5,7,Monday,0
SKU_BEAUTY_004,2024-07-15,3,7,Monday,0
SKU_SPORTS_001,2024-07-15,3,7,Monday,0
SKU_SPORTS_002,2024-07-15,4,7,Monday,0
SKU_SPORTS_003,2024-07-15,1,7,Monday,0
SKU_SPORTS_004,2024-07-15,0,7,Monday,0
SKU_ELEC_001,2024-07-16,6,7,Tuesday,0
SKU_ELEC_002,2024-07-16,3,7,Tuesday,0
SKU_ELEC_003,2024-07-16,0,7,Tuesday,0
SKU_ELEC_004,2024-07-16,0,7,Tuesday,0
SKU_FASH_001,2024-07-16,4,7,Tuesday,0
SKU_FASH_002,2024-07-16,3,7,Tuesday,0
SKU_FASH_003,2024-07-16,2,7,Tuesday,0
SKU_FASH_004,2024-07-16,2,7,Tuesday,0
SKU_HOME_001,2024-07-16,4,7,Tuesday,0
SKU_HOME_002,2024-07-16,2,7,Tuesday,0
SKU_HOME_003,2024-07-16,2,7,Tuesday,0
SKU_HOME_004,2024-07-16,1,7,Tuesday,0
SKU_BEAUTY_001,2024-07-16,4,7,Tuesday,0
SKU_BEAUTY_002,2024-07-16,6,7,Tuesday,0
SKU_BEAUTY_003,2024-07-16,4,7,Tuesday,0
SKU_BEAUTY_004,2024-07-16,2,7,Tuesday,0
SKU_SPORTS_001,2024-07-16,2,7,Tuesday,0
SKU_SPORTS_002,2024-07-16,3,7,Tuesday,0
SKU_SPORTS_003,2024-07-16,1,7,Tuesday,0
SKU_SPORTS_004,2024-07-16,2,7,Tuesday,0
SKU_ELEC_001,2024-07-17,6,7,Wednesday,0
SKU_ELEC_002,2024-07-17,3,7,Wednesday,0
SKU_ELEC_003,2024-07-17,2,7,Wednesday,0
SKU_ELEC_004,2024-07-17,8,7,Wednesday,0
SKU_FASH_001,2024-07-17,0,7,Wednesday,0
SKU_FASH_002,2024-07-17,3,7,Wednesday,0
SKU_FASH_003,2024-07-17,3,7,Wednesday,0
SKU_FASH_004,2024-07-17,2,7,Wednesday,0
SKU_HOME_001,2024-07-17,3,7,Wednesday,0
SKU_HOME_002,2024-07-17,2,7,Wednesday,0
SKU_HOME_003,2024-07-17,2,7,Wednesday,0
